CREATEDDATE,DISTRICT,FACILITYID,LASTUPDATEDDATE,LATITUDE,LONGITUDE,PERMITENTRANCEACCESSIBLE,PERMITENTRANCEDESCRIPTION,PERMITENTRANCEID,PERMITENTRANCENAME,PERMITENTRANCETYPE,TOWN
"2014-09-18 03:02:24","","249981","2016-03-03 06:27:58","0","0","No","Cutover Island South (K6) is a small campsite with a sand landing. This site has 1 vault toilet, 1 picnic table, 1 fire ring, 2 bear-proof food lockers that measure 52 w x 36 d x 21 h, and 2 tent pads that measure 14x12 & 14x136.","649","K6","Small Campsite, 2 Tent Pads",""
"2014-09-18 03:02:24","","249981","2016-03-03 06:27:58","0","0","No","Echo Island (K41) is a large campsite with a sand landing. This site has 1 vault toilet, 2 picnic tables, 1 fire ring, 4 bear-proof food lockers that measure 52 w x 36 d x 21 h, and 4 tent pads that measure 14x14, 14x12 & 12x10.","650","K41","Large Campsite, 4 Tent Pads",""
"2014-09-18 03:02:24","","249981","2016-03-03 06:27:58","0","0","No","South Island (S17) is a small campsite with a rock landing. This site has 1 vault toilet, 1 picnic table, 1 fire ring, 2 bear-proof food lockers that measure 52 w x 36 d x 21 h, and 2 tent pads that measure 14x14.","651","S17","Small Campsite, 2 Tent Pads",""
"2014-09-18 03:02:24","","249981","2016-03-03 06:27:58","0","0","No","This campsite is accessible from the Ek Bay Trailhead, located in Lost Bay, Kabetogama Lake.  Follow the trail .4-mile north.  There is no canoe associated with this campsite. This site has 1 tent pad, fire ring, bear pole, and privy.<p><b>The canoe and or rowboat associated with this site is not available for use during the low use season.</b>","652","B14","Backcountry Lakes",""
"2014-09-18 03:02:24","","249981","2016-03-03 06:27:58","0","0","No","Reef Island (S15) is a small campsite with a sand landing. This site has 1 vault toilet, 1 picnic table, 1 fire ring, 2 bear-proof food lockers that measure 52 w x 36 d x 21 h, and 2 tent pads that measure 9 x 10.","653","S15","Small Campsite, 2 Tent Pads",""
"2014-09-18 03:02:24","Sand Point Lake","249981","2016-03-03 06:27:58","48.3025","-92.4691666667","No","King Williams Narrows (S11b) is part of a campground with 5 individual sites. Visitors can reserve this site or up to the entire campground of 5 sites at one time.  The campground has 2 docks that measure 8x40 each, 1 shared vault toilet, and fresh drinking water available to all. This site has 1 picnic table, 1 fire ring, 1 bear-proof food locker that measures 52 w x 36 d x 21 h, and 2 tent pads that measure anywhere from 14x14 to 12x12.<p>Please click <a href=http://www.recreation.gov/marketing.do?goto=/permitgeneralrules_kingwilliams_72783.html target=_blank>here</a> to view a site map of King Williams Narrows.","654","S11b","Campground","Crane Lake"
"2014-09-18 03:02:24","","249981","2016-03-03 06:27:58","0","0","No","Wolf Pack Island East (N48) is a small campsite with a sand landing. This site has 1 vault toilet, 1 picnic table, 1 fire ring, 2 bear-proof food lockers that measure 52 w x 36 d x 21 h, and 2 tent pads that measure 12x12.","655","N48","Small Campsite, 2 Tent Pads",""
"2014-09-18 03:02:24","","249981","2016-03-03 06:27:58","0","0","No","Little Finlander Island (R18) is a small campsite with a sand landing. This site has 1 vault toilet with a privy screen, 1 picnic table, 1 fire ring, 2 bear-proof food lockers that measure 52 w x 36 d x 21 h, and 2 tent pads that measure 14x14.","656","R18","Small Campsite, 2 Tent Pads",""
"2014-09-18 03:02:24","Sand Point Lake","249981","2016-03-03 06:27:58","48.3025","-92.4691666667","No","King Williams Narrows (S11a) is part of a campground with 5 individual sites. Visitors can reserve this site or up to the entire campground of 5 sites at one time.  The campground has 2 docks that measure 8x40 each, 1 shared vault toilet, and fresh drinking water available to all. This site has 1 picnic table, 1 fire ring, 1 bear-proof food locker that measures 52 w x 36 d x 21 h, and 2 tent pads that measure anywhere from 14x14 to 12x12.<p>Please click <a href=http://www.recreation.gov/marketing.do?goto=/permitgeneralrules_kingwilliams_72783.html target=_blank>here</a> to view a site map of King Williams Narrows.","657","S11a","Campground","Crane Lake"
"2014-09-18 03:02:24","Sand Point Lake","249981","2016-03-03 06:27:58","48.3025","-92.4691666667","No","King Williams Narrows (S11c) is part of a campground with 5 individual sites. Visitors can reserve this site or up to the entire campground of 5 sites at one time.  The campground has 2 docks that measure 8x40 each, 1 shared vault toilet, and fresh drinking water available to all. This site has 1 picnic table, 1 fire ring, 1 bear-proof food locker that measures 52 w x 36 d x 21 h, and 2 tent pads that measure anywhere from 14x14 to 12x12.<p>Please click <a href=http://www.recreation.gov/marketing.do?goto=/permitgeneralrules_kingwilliams_72783.html target=_blank>here</a> to view a site map of King Williams Narrows.","658","S11c","Campground","Crane Lake"
"2014-09-18 03:02:24","Sand Point Lake","249981","2016-03-03 06:27:58","48.4016666667","-92.4797222222","No","Granite Cliff North (S6) is a small campsite with a sand landing. This site has 1 vault toilet, 1 picnic table, 1 fire ring, 2 bear-proof food lockers that measure 52 w x 36 d x 21 h, and 2 tent pads that measure 12x12 & 12x10.","659","S6","Small Campsite, 2 Tent Pads","Crane Lake"
"2014-09-18 03:02:24","","249981","2016-03-03 06:27:58","0","0","No","This campsite is reachable from the Ek Bay Trailhead, located in Lost Bay (Kabetogama Lake).  Follow the trail 1-mile north.  There is no canoe associated with this campsite. This site has 1 tent pad, fire ring, bear pole, and privy.<p><b>The canoe and or rowboat associated with this site is not available for use during the low use season.</b>","660","B7l","Backcountry Lakes",""
"2014-09-18 03:02:24","","249981","2016-03-03 06:27:58","0","0","No","Jack Pine Bench (R55) is a small campsite with a rock landing. This site has 1 vault toilet, 1 picnic table, 1 fire ring, 2 bear-proof food lockers that measure 52 w x 36 d x 21 h, and 2 tent pads that measure 10x10.","661","R55","Small Campsite, 2 Tent Pads",""
"2014-09-18 03:02:24","Sand Point Lake","249981","2016-03-03 06:27:58","48.4102777778","-92.4591666667","No","Houseboat Island West (S9) is a small campsite with a sand landing. It has 1 vault toilet, 1 picnic table, 1 fire ring, 2 bear-proof food lockers that measure 52 w x 36 d x 21 h, and 2 tent pads that measure 14x14 & 116x12.","662","S9","Small Campsite, 2 Tent Pads","Crane Lake"
"2014-09-18 03:02:24","","249981","2016-03-03 06:27:58","0","0","No","Hammer Bay Point (N69) is a small campsite with a dock that measures 8 x 40. This site has 1 vault toilet, 1 picnic table, 1 fire ring, 2 bear-proof food lockers that measure 52 w x 36 d x 21 h, and 2 tent pads that measure 14 x 14 each.","663","N69","Small Campsite, 2 Tent Pads",""
"2014-09-18 03:02:24","","249981","2016-03-03 06:27:58","0","0","No","Johnson Bay (N13) is a small campsite with a rock landing. This site has 1 vault toilet, 1 picnic table, 1 fire ring, 2 bear-proof food lockers that measure 52 w x 36 d x 21 h, and 2 tent pads that measure 14x136 & 12x12.","664","N13","Small Campsite, 2 Tent Pads",""
"2014-09-18 03:02:24","","249981","2016-03-03 06:27:58","0","0","No","Lost Bay Island (K17) is a small campsite with a sand landing.  This site has 1 vault toilet, 1 picnic table, 1 fire ring, 2 bear-proof food lockers that measure 52 w x 36 d x 21 h, and 2 tent pads that measure 14x14.","665","K17","Small Campsite, 2 Tent Pads",""
"2014-09-18 03:02:24","","249981","2016-03-03 06:27:58","0","0","No","Loon Cove (R71) is a small campsite with a sand landing. This site has 1 vault toilet, 1 picnic table, 1 fire ring, 2 bear-proof food lockers that measure 52 w x 36 d x 21 h, and 2 tent pads that measure 14x14.","666","R71","Small Campsite, 2 Tent Pads",""
"2014-09-18 03:02:24","","249981","2016-03-03 06:27:58","0","0","No","Sexton Island (N62) is a small campsite with a dock that measures 4x10. This site has 1 vault toilet, 1 picnic table, 1 fire ring, 2 bear-proof food lockers that measure 52 w x 36 d x 21 h, and 2 tent pads that measure 12 x 12.","667","N62","Small Campsite, 2 Tent Pads",""
"2014-09-18 03:02:24","","249981","2016-03-03 06:27:58","0","0","No","Dryweed Island North (R73) is a small campsite with a sand landing. This site has 1 vault toilet, 1 picnic table, 1 fire ring, 2 bear-proof food lockers that measure 52 w x 36 d x 21 h, and 2 tent pads that measure 12x12.","668","R73","Small Campsite, 2 Tent Pads",""
"2014-09-18 03:02:24","","249981","2016-03-03 06:27:58","0","0","No","Whites Point (R47) is a small campsite with a rock landing. This site has 1 vault toilet with a privy screen, 1 picnic table, 1 fire ring, 2 bear-proof food lockers that measure 52 w x 36 d x 21 h, and 2 tent pads that measure 14x14.","669","R47","Small Campsite, 2 Tent Pads",""
"2014-09-18 03:02:24","","249981","2016-03-03 06:27:58","0","0","No","Shelter Bay (K30) is a small campsite with a dock that measures 8x8. This site has 1 vault toilet, 1 picnic table, 1 fire ring, 2 bear-proof food lockers that measure 52 w x 36 d x 21 h, and 2 tent pads that measure 14x14.","670","K30","Small Campsite, 2 Tent Pads",""
"2014-09-18 03:02:24","","249981","2016-03-03 06:27:58","0","0","No","Mica Island (N20) is a small campsite with a one-sided dock that measures 4x20. This site has 1 vault toilet, 1 picnic table, 1 fire ring, 2 bear-proof food lockers that measure 52 w x 36 d x 21 h, and 2 tent pads that measure 12x12 & 11x9.","671","N20","Small Campsite, 2 Tent Pads",""
"2014-09-18 03:02:24","","249981","2016-03-03 06:27:58","0","0","No","Namakan Entrance (N26) is a small campsite with a dock that measures 4x20. This site has 1 vault toilet, 1 picnic table, 1 fire ring, 2 bear-proof food lockers that measure 52 w x 36 d x 21 h, and 2 tent pads that measure 14x14 & 12x12.","672","N26","Small Campsite, 2 Tent Pads",""
"2014-09-18 03:02:24","","249981","2016-03-03 06:27:58","0","0","No","Wolf Pack Island Central (N47) is a small campsite with a sand landing. This site has 1 vault toilet, 1 picnic table, 1 fire ring, 2 bear-proof food lockers that measure 52 w x 36 d x 21 h, and 2 tent pads that measure 12x12 & 12x10.","673","N47","Small Campsite, 2 Tent Pads",""
"2014-09-18 03:02:24","","249981","2016-03-03 06:27:58","0","0","No","Grassy Islands South (K9) is a small campsite with a sand landing. This site has 1 vault toilet, 1 picnic table, 1 fire ring, 2 bear-proof food lockers that measure 52 w x 36 d x 21 h, and 2 tent pads that measure 12x12.","674","K9","Small Campsite, 2 Tent Pads",""
"2014-09-18 03:02:24","","249981","2016-03-03 06:27:58","0","0","No","La Bontys Point (K14) is a small campsite with a sand landing. This site has 1 vault toilet, 1 picnic table, 1 fire ring, 2 bear-proof food lockers that measure 52 w x 36 d x 21 h, and 2 tent pads that measure 14x14.","675","K14","Small Campsite, 2 Tent Pads",""
"2014-09-18 03:02:24","","249981","2016-03-03 06:27:58","0","0","No","Rusty Island (N35) is a small campsite with a sand landing.  This site has 1 vault toilet, 1 picnic table, 1 fire ring, 2 bear proof foodlockers that measure 52 wide x 36 deep and 21 high each, and 2 tent pads that measure 12x12, 10x10.","676","N35","Small Campsite, 2 Tent Pads",""
"2014-09-18 03:02:24","","249981","2016-03-03 06:27:58","0","0","No","Old Dutch Bay (N29) is a small campsite with a rock landing. This site has 1 vault toilet, 1 picnic table, 1 fire ring, 2 bear-proof food lockers that measure 52 w x 36 d x 21 h, and two tent pads that measure 14 x 14 each.","677","N29","Small Campsite, 2 Tent Pads",""
"2014-09-18 03:02:24","","249981","2016-03-03 06:27:58","0","0","No","Leach Bay (N3) is a small campsite with a sand landing. This site has 1 vault toilet, 1 picnic table, 1 fire ring, 2 bear-proof food lockers that measure 52 w x 36 d x 21 h,  and 2 tent pads that measure 14x12.","678","N3","Small Campsite, 2 Tent Pads",""
"2014-09-18 03:02:24","","249981","2016-03-03 06:27:58","0","0","No","Peary Lake is located in the Backcountry of the Kabetogama Peninsula. Visitors are not required to reserve the Peary Lake canoe to reach this campsite. For more information click <a href=http://www.recreation.gov/marketing.do?goto=/permitgeneralrules_pearylake_72783.html target=_blank>here</a>.<p><b>The canoe and or rowboat associated with this site is not available for use during the low use season.</b>","679","B13l","Backcountry Lakes",""
"2014-09-18 03:02:24","","249981","2016-03-03 06:27:58","0","0","No","Windmill Rock View (R56) is a small campsite with a sand landing. This site has 1 vault toilet, 1 picnic table, 1 fire ring, 2 bear-proof food lockers that measure 52 w x 36 d x 21 h, and 2 tent pads that measure 12x12.","680","R56","Small Campsite, 2 Tent Pads",""
"2014-09-18 03:02:24","","249981","2016-03-03 06:27:58","0","0","No","War Club Lake is located in the Backcountry of the Kabetogama Peninsula. Visitors must reserve the War Club Lake canoe to reach this campsite. For more information click <a href=http://www.recreation.gov/marketing.do?goto=/permitgeneralrules_warclublake_72783.html target=_blank>here</a>.<p><b>The canoe and or rowboat associated with this site is not available for use during the low use season.</b>","681","B17l","Backcountry Lakes",""
"2014-09-18 03:02:24","","249981","2016-03-03 06:27:58","0","0","No","Windbreak Point (N45) is a small campsite with a sand landing. This site has 1 vault toilet, 1 picnic table, 1 fire ring, 2 bear-proof food lockers that measure 52 w x 36 d x 21 h, and 2 tent pads that measure 14x14 & 14x1210.","682","N45","Small Campsite, 2 Tent Pads",""
"2014-09-18 03:02:24","","249981","2016-03-03 06:27:58","0","0","No","Sandbar Point (N37) is a small campsite with a dock that measures 4x20. This site has 1 vault toilet, 1 picnic table, 1 fire ring, 2 bear-proof food lockers that measure 52 w x 36 d x 21 h, and 2 tent pads that measure 12x12 & 12x14.","683","N37","Small Campsite, 2 Tent Pads",""
"2014-09-18 03:02:24","","249981","2016-03-03 06:27:58","0","0","No","Rainbow Island (N33) is a small campsite with a dock landing that measures 4x20.  This site has 1 vault toilet, 1 picnic table, 1 fire ring, 2 bear-proof food lockers that measure 52 w x 36 d x 21 h, and two tent pads.","684","N33","Small Campsite, 2 Tent Pads",""
"2014-09-18 03:02:24","","249981","2016-03-03 06:27:58","0","0","No","Quill Lake is located in the Backcountry of the Kabetogama Peninsula. Visitors must reserve the Quill Lake canoe to reach this campsite. For more information click <a href=http://www.recreation.gov/marketing.do?goto=/permitgeneralrules_quilllake_72783.html target=_blank>here</a>.<p><b>The canoe and or rowboat associated with this site is not available for use during the low use season.</b>","685","B15l","Backcountry Lakes",""
"2014-09-18 03:02:24","","249981","2016-03-03 06:27:58","0","0","No","Windigo (K35) is a small campsite with a dock that measures 8x8. This is a 1 vault toilet, 1 picnic table, 1 fire ring, 2 bear-proof food lockers, and 2 tent pads that measure 14x136 & 13x13.","686","K35","Small Campsite, 2 Tent Pads",""
"2014-10-30 04:53:08","Yosemite NP","233262","2016-03-03 06:27:58","37.8916666667","-119.261666667","No","EXIT ONLY","687","YOS5","Trailhead","Yosemite"
"2014-10-30 04:54:37","Yosemite NP","233260","2016-03-03 06:27:58","37.8916666667","-119.261666667","No","EXIT ONLY","688","YOS5","Trailhead","Yosemite"
"2014-12-04 06:31:53","","250860","2016-03-03 06:27:58","0","0","No","Maul Hammock, a platform located on the side of Maul Hammock Lake on the red trail, offers great views for the sunrise and sunset as well as star-gazing. Fishing is also available in the lake.  Maul Hammock Lake offers great fishing opportunities for pan fish species.","689","MH","Platform",""
"2014-12-04 06:31:53","","250860","2016-03-03 06:27:58","0","0","No","Located in Mizell Prairie, the platform is a day-use shelter and not used for overnight except in very extreme conditions.","690","CD","Platform",""
"2014-12-04 06:31:53","","250860","2016-03-03 06:27:58","0","0","No","The platform, located on the red trail, has been placed in an open area at the north end of Big Water Lake.  With the openness around the platform, Big Water has great opportunities for stargazing and watching the sunrise","691","BW","Platform",""
"2014-12-04 06:31:53","","250860","2016-03-03 06:27:58","0","0","No","A 2-mile paddle from Stephen C. Foster State Park, Mixons Hammock is located at the west end of Billys Lake on the brown trail.  This overnight site is a good option for less experienced paddlers and does have a fire ring for campfires.","692","MX","Land with Platform",""
"2014-12-04 06:31:53","","250860","2016-03-03 06:27:58","0","0","No","Cravens Hammock is located on the brown trail approximately 5 miles north of the Suwannee River Sill.","693","CH","Land with Platform",""
"2014-12-04 06:31:53","","250860","2016-03-03 06:27:58","0","0","No","Coffee Bay is a day-use shelter located 6 miles down the Suwannee Canal (Orange Trail).  This shelter is used as an overnight stop when other trails are closed or inaccessible.  Although there is some land associated with this platform, campfires are NOT permitted here.","694","CB","Land with Platform",""
"2014-12-04 06:31:53","","250860","2016-03-03 06:27:58","0","0","No","Minnies Lake is a day-use shelter located on the red trail and is infrequently used as an overnight stop.   Paddling up Minnies Run takes visitors through some of the most beautiful cypress stands in the swamp.","695","MN","Platform",""
"2014-12-04 06:31:53","","250860","2016-03-03 06:27:58","0","0","No","The platform is located about 200 yards from Bluff Lake on the green trail.  Stars are beautiful on a dark night.  Bluff Lake offers great fishing opportunities for pan fish species.","696","BL","Platform",""
"2014-12-04 06:31:53","","250860","2016-03-03 06:27:58","0","0","No","In 1927, Hebard Cypress Co. built a hunting cabin on Floyds Island.  Now, campers can sleep in the cabin, which is on the National Register of Historic Places, or camp on the island around the cabin.   There is a fire ring as well as a fireplace in the house. This overnight site is located on the red and green trails.","697","FI","Land with Platform",""
"2014-12-04 06:31:53","","250860","2016-03-03 06:27:58","0","0","No","Canal Run is attached to the side of Suwannee Canal and is surrounded by pines, cypress, and loblolly bays.  It is located on the orange trail and does have a fire ring.","698","CR","Land with Platform",""
"2014-12-04 06:31:53","","250860","2016-03-03 06:27:58","0","0","No","This platform, located in Grand Prairie on the pink trail, is surrounded by loblolly bay and is north of Buzzards Roost Lake.","699","ML","Platform",""
"2014-12-04 06:31:53","","250860","2016-03-03 06:27:58","0","0","No","Round Top platform, located on the purple trail, is in Chase Prairie and has a 360 degree view of the prairie. This offers the canoeist a chance to see some of the most beautiful sunrises and sunsets.","700","RT","Platform",""
"2014-12-04 06:31:53","","250986","2016-03-03 06:27:58","0","0","No","Reservations for this segment are not available on this site. Please contact the BLM Monticello Field Office at (435) 587-1544 for more information and to obtain a permit.","701","Montezuma Creek to Sand Island","River Segment",""
"2014-12-04 06:31:53","","250986","2016-03-03 06:27:58","0","0","No","This segment is 57 miles and is typically a 4 to 5 day trip. Vehicle shuttle time is about 4 to 5 hours round trip.  Campsite reservations are required on this segment.","702","Mexican Hat to Clay Hills","River Segment",""
"2014-12-04 06:31:53","","250986","2016-03-03 06:27:58","0","0","No","This segment is 84 miles and is typically a 6 to 7 day trip. Vehicle shuttle time is about 4 to 5 hours round trip. A campground and drinking water (seasonal) is available at Sand Island.","703","Sand Island to Clay Hills","River Segment",""
"2014-12-04 06:31:53","","250986","2016-03-03 06:27:58","0","0","No","This segment is 27 miles and is typically a 2 to 3 day trip. Vehicle shuttle time is about 1 hour round trip. A campground and drinking water (seasonal) is available at Sand Island.","704","Sand Island to Mexican Hat","River Segment",""
"2015-01-29 05:52:20","","249986","2016-03-03 06:26:55","0","0","No","Designated as walk-up only for use during the summer months.","705","OVRQ3","Ovrq",""
"2015-01-29 05:52:20","","249986","2016-03-03 06:26:55","0","0","No","Designated as walk-up only for use during the summer months.","706","OVRQ5","Ovrq",""
"2015-01-29 05:52:20","","249986","2016-03-03 06:26:55","0","0","No","Designated as walk-up only for use during the summer months.","707","OVRQ2","Ovrq",""
"2015-01-29 05:52:20","","249986","2016-03-03 06:26:55","0","0","No","Designated as walk-up only for use during the summer months.","708","OVRQ1","Ovrq",""
"2015-01-29 05:52:20","","249986","2016-03-03 06:26:55","0","0","No","Designated as walk-up only for use during the summer months.","709","OVRQ4","Ovrq",""
"2015-01-29 05:52:20","","249986","2016-03-03 06:26:55","0","0","No","Designated as walk-up only for use during the summer months.","710","OVRQ6","Ovrq",""
"2015-01-29 05:52:20","","249986","2016-03-03 06:26:55","0","0","No","Designated as walk-up only for use during the summer months.","711","OVRQ20","Ovrq",""
"2015-01-29 05:52:20","","249986","2016-03-03 06:26:55","0","0","No","Designated as walk-up only for use during the summer months.","712","OVRQ8","Ovrq",""
"2015-01-29 05:52:20","","249986","2016-03-03 06:26:55","0","0","No","Designated as walk-up only for use during the summer months.","713","OVRQ17","Ovrq",""
"2015-01-29 05:52:20","","249986","2016-03-03 06:26:55","0","0","No","Designated as walk-up only for use during the summer months.","714","OVRQ19","Ovrq",""
"2015-01-29 05:52:20","","249986","2016-03-03 06:26:55","0","0","No","Designated as walk-up only for use during the summer months.","715","OVRQ21","Ovrq",""
"2015-01-29 05:52:20","","249986","2016-03-03 06:26:55","0","0","No","Designated as walk-up only for use during the summer months.","716","OVRQ18","Ovrq",""
"2015-01-29 05:52:20","","249986","2016-03-03 06:26:55","0","0","No","Designated as walk-up only for use during the summer months.","717","OVRQ10","Ovrq",""
"2015-01-29 05:52:20","","249986","2016-03-03 06:26:55","0","0","No","Designated as walk-up only for use during the summer months.","718","OVRQ11","Ovrq",""
"2015-01-29 05:52:20","","249986","2016-03-03 06:26:55","0","0","No","Designated as walk-up only for use during the summer months.","719","OVRQ15","Ovrq",""
"2015-01-29 05:52:20","","249986","2016-03-03 06:26:55","0","0","No","Designated as walk-up only for use during the summer months.","720","OVRQ12","Ovrq",""
"2015-01-29 05:52:20","","249986","2016-03-03 06:26:55","0","0","No","Designated as walk-up only for use during the summer months.","721","OVRQ9","Ovrq",""
"2015-01-29 05:54:18","","249986","2016-03-03 06:26:55","0","0","No","Designated as walk-up only for use during the summer months.","722","OVRQ13","Ovrq",""
"2015-01-29 05:54:18","","249986","2016-03-03 06:26:55","0","0","No","Designated as walk-up only for use during the summer months.","723","OVRQ16","Ovrq",""
"2015-01-29 05:54:18","","249986","2016-03-03 06:26:55","0","0","No","Designated as walk-up only for use during the summer months.","724","OVRQ7","Ovrq",""
"2015-01-29 05:54:18","","249986","2016-03-03 06:26:55","0","0","No","Designated as walk-up only for use during the summer months.","725","OVRQ14","Ovrq",""
"2015-02-25 03:44:30","","250987","2016-03-03 06:27:58","0","0","No","Split Mountain Canyon, the daily section, begins at the Rainbow Park boat ramp and meanders swiftly downstream, punctuated by four named rapids -- Moonshine, SOB, Schoolboy, and Inglesby-- with swift water and assorted riffles between them before reaching the take-out at the Split Mountain boat ramp.","726","01","Entry Point",""
"2015-04-09 06:16:28","","249986","2016-03-03 06:26:55","0","0","No","P32 Other","727","PSS32","Non Zone South",""
"2015-04-09 06:16:28","","249986","2016-03-03 06:26:55","0","0","No","Climbing Other","728","OCS1","09 Other Climbing Sites",""
"2015-04-23 07:56:27","","251349","2016-03-03 06:27:58","-56.1791666667","-131.883611111","No","Anan Wildlife Observatory Trailhead","729","01","Trailhead",""
"2015-06-25 05:19:22","","251576","2016-03-03 06:27:58","0","0","No","Access to the Main Salmon River Jetboat water system.","730","Main Salmon River","Boat Launch",""
"2016-02-04 07:42:19","","251854","2016-03-03 06:27:58","0","0","No","The Bissette Bay campsite is located just south of Riverbreeze Park in Oak Hill. It is approximately 6.25 nautical miles from the Ranger Station. Canoe rentals are not available for this site. Maximum group size is 15 people.","731","BB","Campsite",""
"2016-02-04 07:42:19","","251865","2016-03-03 06:27:58","0","0","No","In the forest behind the Northwest beach, 2.8 miles from the Oak Island dockThe campsite features a bear locker, fire ring, 2 tent pads, 2 picnic tables, and a vault toilet.","732","Oak 4","Campsite",""
"2016-02-04 07:42:19","","251865","2016-03-03 06:27:58","0","0","No","In the forest behind the beach one mile west of the Michigan Island LighthouseThe campsite features a bear locker, fire ring, stump privy, and picnic table.","733","Michigan 1","Campsite",""
"2016-02-04 07:42:19","","251865","2016-03-03 06:27:58","0","0","No","100 yards north of the ranger cabin at East Bay.  A boardwalk leads from the dock to the campsite.  The site has bearproof storage lockers, a fire ring, and picnic tables. A vault toilet is located nearby.  Potable water is available at a well near the cabin.","734","Sand Site C","Group Site",""
"2016-02-04 07:42:19","","251865","2016-03-03 06:27:58","0","0","No","100 yards west of the dock at Quarry Bay on Stockton IslandA boardwalk leads from the dock to this accessible campsite. The campsite features a bear locker, fire ring, 2 picnic tables, and shares a vault toilet with sites B and 20. The eating area and tent pad are incorporated into a wooden deck.","735","Stockton Site A","Group Site",""
"2016-02-04 07:42:19","","251865","2016-03-03 06:27:58","0","0","No","200 feet north of the Rocky Island dockThe campsite features a bear locker, fire ring, tent pad, and picnic table. The closest vault toilet is near the dock.","736","Rocky 4","Campsite",""
"2016-02-04 07:42:19","","251865","2016-03-03 06:27:58","0","0","No","0.1 mile south of the Rocky Island dockThe campsite features a bear locker, fire ring, tent pad, picnic table, and a stump privy.","737","Rocky 3","Campsite",""
"2016-02-04 07:42:19","","251865","2016-03-03 06:27:58","0","0","No","At Trout Point on the north side of Stockton IslandThe campsite features a bear locker, fire ring, and a tent pad.","738","Stockton 21","Campsite",""
"2016-02-04 07:42:19","","251865","2016-03-03 06:27:58","0","0","No","200 yards north of the South Twin Island dockThe campsite features a bear locker, fire ring, tent pad, picnic table and shares a vault toilet with campsites 1- 3.","739","South Twin 4","Campsite",""
"2016-02-04 07:42:19","","251865","2016-03-03 06:27:58","0","0","No","100 yards south of the Sand Island East Bay ranger cabin, north of group site A. The campsite features a bear locker, fire ring, and picnic table. A vault toilet is shared with group sites A and B. A well is located near the cabin staffed by a volunteer campground host from mid-June through Labor Day.","740","Sand 2","Campsite",""
"2016-02-04 07:42:19","","251865","2016-03-03 06:27:58","0","0","No","Westernmost of the sites near the beach on the north side of York IslandThe campsite features a bear locker, fire ring, and a vault toilet shared with sites 2 and 3. Tents cannot be set up on the beach adjacent to te site.","741","York 3","Campsite",""
"2016-02-04 07:42:19","","251865","2016-03-03 06:27:58","0","0","No","Anywhere on South Twin Island except within 0.25 mile of campsites 1-4.","742","South Twin Z1","Zone",""
"2016-02-04 07:42:19","","251865","2016-03-03 06:27:58","0","0","No","200 yards north of the Sand Island East Bay ranger cabin, close to the lake.  The campsite features a bear locker, fire ring, and picnic table. A vault toilet is shared with campsite 4 and group site C. A well is located near the cabin staffed by a volunteer campground host from mid-June through Labor Day.","743","Sand 1","Campsite",""
"2016-02-04 07:42:19","","251865","2016-03-03 06:27:58","0","0","No","100 yards west of the Oak Island dockThe campsite features a bear locker, fire ring, picnic table, and shares a vault toilet with group campsite B. A volunteer campground host staffs the nearby cabin from mid-June to Labor Day.","744","Oak 2","Campsite",""
"2016-02-04 07:42:19","","251865","2016-03-03 06:27:58","0","0","No","0.25 mile west of the Oak Island dockThe campsite features a bear locker, fire ring, tent pad, and picnic table. The closest vault toilet is near the dock.","745","Oak 3","Campsite",""
"2016-02-04 07:42:19","","251865","2016-03-03 06:27:58","0","0","No","On the bluff above the beach at the west end of Lighthouse Bay on Sand IslandThe campsite features a bear locker, fire ring, tent pad, picnic table, and a stump privy. Tents cannot be set up on the beach near the site.","746","Sand 3","Campsite",""
"2016-02-04 07:42:19","","251865","2016-03-03 06:27:58","0","0","No","100 yards north of the South Twin Island dock at the edge of the forestThe campsite features a bear locker, fire ring, tent pad, picnic table and shares a vault toilet with campsites 1, 2, and 4.","747","South Twin 3","Campsite",""
"2016-02-04 07:42:19","","251865","2016-03-03 06:27:58","0","0","No","On the bluff 200 yards south of the Basswood Island dockThe campsite features a bear locker, fire ring, 2 picnic tables, and shares a vault toilet with campsites 5 and 6.","748","Basswood Site A","Group Site",""
"2016-02-04 07:42:19","","251865","2016-03-03 06:27:58","0","0","No","For Administrative Use Only","749","Zone - Zone Admin Only","Zone",""
"2016-02-04 07:42:19","","249981","2016-03-03 06:27:58","0","0","No","Ingersoll Cove (S30) is a large campsite with a sand landing.  This site has 1 vault toilet, 2 picnic tables, 1 fire ring, 4 bear-proof food lockers that measure 52w x 36d x 21h, and 4 tent pads that measure 14x14 each.","750","S30","Large Campsite, 4 Tent Pads",""
"2016-02-04 07:42:19","","251865","2016-03-03 06:27:58","0","0","No","On the Lakeshore Trail 4.5 miles northeast of the trailhead at Meyers Beach parking lot.The campsite features a bear locker, fire ring, tent pad, and picnic table.","751","Mainland 1","Campsite",""
"2016-02-04 07:42:19","","251865","2016-03-03 06:27:58","0","0","No","Next to the beach two miles north of the Manitou Island dockThe campsite features a bear locker, fire ring, stump privy, and picnic table.","752","Manitou 1","Campsite",""
